task_id,split,domain,mechanism,noise,task_index,graph_seed,lambda,n_samples,n_variables,path
test_tgt_tanh_studentt3_0048,test,tgt_tanh_studentt3,tanh,student_t3,48,200348,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0048.npz
test_tgt_tanh_studentt3_0049,test,tgt_tanh_studentt3,tanh,student_t3,49,200349,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0049.npz
test_tgt_tanh_studentt3_0050,test,tgt_tanh_studentt3,tanh,student_t3,50,200350,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0050.npz
test_tgt_tanh_studentt3_0051,test,tgt_tanh_studentt3,tanh,student_t3,51,200351,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0051.npz
test_tgt_tanh_studentt3_0052,test,tgt_tanh_studentt3,tanh,student_t3,52,200352,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0052.npz
test_tgt_tanh_studentt3_0053,test,tgt_tanh_studentt3,tanh,student_t3,53,200353,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0053.npz
test_tgt_tanh_studentt3_0054,test,tgt_tanh_studentt3,tanh,student_t3,54,200354,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0054.npz
test_tgt_tanh_studentt3_0055,test,tgt_tanh_studentt3,tanh,student_t3,55,200355,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0055.npz
test_tgt_tanh_studentt3_0056,test,tgt_tanh_studentt3,tanh,student_t3,56,200356,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0056.npz
test_tgt_tanh_studentt3_0057,test,tgt_tanh_studentt3,tanh,student_t3,57,200357,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0057.npz
test_tgt_tanh_studentt3_0058,test,tgt_tanh_studentt3,tanh,student_t3,58,200358,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0058.npz
test_tgt_tanh_studentt3_0059,test,tgt_tanh_studentt3,tanh,student_t3,59,200359,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0059.npz
test_tgt_tanh_studentt3_0060,test,tgt_tanh_studentt3,tanh,student_t3,60,200360,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0060.npz
test_tgt_tanh_studentt3_0061,test,tgt_tanh_studentt3,tanh,student_t3,61,200361,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0061.npz
test_tgt_tanh_studentt3_0062,test,tgt_tanh_studentt3,tanh,student_t3,62,200362,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0062.npz
test_tgt_tanh_studentt3_0063,test,tgt_tanh_studentt3,tanh,student_t3,63,200363,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0063.npz
test_tgt_tanh_studentt3_0064,test,tgt_tanh_studentt3,tanh,student_t3,64,200364,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0064.npz
test_tgt_tanh_studentt3_0065,test,tgt_tanh_studentt3,tanh,student_t3,65,200365,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0065.npz
test_tgt_tanh_studentt3_0066,test,tgt_tanh_studentt3,tanh,student_t3,66,200366,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0066.npz
test_tgt_tanh_studentt3_0067,test,tgt_tanh_studentt3,tanh,student_t3,67,200367,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0067.npz
test_tgt_tanh_studentt3_0068,test,tgt_tanh_studentt3,tanh,student_t3,68,200368,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0068.npz
test_tgt_tanh_studentt3_0069,test,tgt_tanh_studentt3,tanh,student_t3,69,200369,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0069.npz
test_tgt_tanh_studentt3_0070,test,tgt_tanh_studentt3,tanh,student_t3,70,200370,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0070.npz
test_tgt_tanh_studentt3_0071,test,tgt_tanh_studentt3,tanh,student_t3,71,200371,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0071.npz
test_tgt_tanh_studentt3_0072,test,tgt_tanh_studentt3,tanh,student_t3,72,200372,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0072.npz
test_tgt_tanh_studentt3_0073,test,tgt_tanh_studentt3,tanh,student_t3,73,200373,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0073.npz
test_tgt_tanh_studentt3_0074,test,tgt_tanh_studentt3,tanh,student_t3,74,200374,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0074.npz
test_tgt_tanh_studentt3_0075,test,tgt_tanh_studentt3,tanh,student_t3,75,200375,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0075.npz
test_tgt_tanh_studentt3_0076,test,tgt_tanh_studentt3,tanh,student_t3,76,200376,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0076.npz
test_tgt_tanh_studentt3_0077,test,tgt_tanh_studentt3,tanh,student_t3,77,200377,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0077.npz
test_tgt_tanh_studentt3_0078,test,tgt_tanh_studentt3,tanh,student_t3,78,200378,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0078.npz
test_tgt_tanh_studentt3_0079,test,tgt_tanh_studentt3,tanh,student_t3,79,200379,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0079.npz
test_tgt_tanh_studentt3_0080,test,tgt_tanh_studentt3,tanh,student_t3,80,200380,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0080.npz
test_tgt_tanh_studentt3_0081,test,tgt_tanh_studentt3,tanh,student_t3,81,200381,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0081.npz
test_tgt_tanh_studentt3_0082,test,tgt_tanh_studentt3,tanh,student_t3,82,200382,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0082.npz
test_tgt_tanh_studentt3_0083,test,tgt_tanh_studentt3,tanh,student_t3,83,200383,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0083.npz
test_tgt_tanh_studentt3_0084,test,tgt_tanh_studentt3,tanh,student_t3,84,200384,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0084.npz
test_tgt_tanh_studentt3_0085,test,tgt_tanh_studentt3,tanh,student_t3,85,200385,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0085.npz
test_tgt_tanh_studentt3_0086,test,tgt_tanh_studentt3,tanh,student_t3,86,200386,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0086.npz
test_tgt_tanh_studentt3_0087,test,tgt_tanh_studentt3,tanh,student_t3,87,200387,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0087.npz
test_tgt_tanh_studentt3_0088,test,tgt_tanh_studentt3,tanh,student_t3,88,200388,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0088.npz
test_tgt_tanh_studentt3_0089,test,tgt_tanh_studentt3,tanh,student_t3,89,200389,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0089.npz
test_tgt_tanh_studentt3_0090,test,tgt_tanh_studentt3,tanh,student_t3,90,200390,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0090.npz
test_tgt_tanh_studentt3_0091,test,tgt_tanh_studentt3,tanh,student_t3,91,200391,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0091.npz
test_tgt_tanh_studentt3_0092,test,tgt_tanh_studentt3,tanh,student_t3,92,200392,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0092.npz
test_tgt_tanh_studentt3_0093,test,tgt_tanh_studentt3,tanh,student_t3,93,200393,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0093.npz
test_tgt_tanh_studentt3_0094,test,tgt_tanh_studentt3,tanh,student_t3,94,200394,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0094.npz
test_tgt_tanh_studentt3_0095,test,tgt_tanh_studentt3,tanh,student_t3,95,200395,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0095.npz
test_tgt_tanh_studentt3_0096,test,tgt_tanh_studentt3,tanh,student_t3,96,200396,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0096.npz
test_tgt_tanh_studentt3_0097,test,tgt_tanh_studentt3,tanh,student_t3,97,200397,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0097.npz
test_tgt_tanh_studentt3_0098,test,tgt_tanh_studentt3,tanh,student_t3,98,200398,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0098.npz
test_tgt_tanh_studentt3_0099,test,tgt_tanh_studentt3,tanh,student_t3,99,200399,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0099.npz
test_tgt_tanh_studentt3_0100,test,tgt_tanh_studentt3,tanh,student_t3,100,200400,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0100.npz
test_tgt_tanh_studentt3_0101,test,tgt_tanh_studentt3,tanh,student_t3,101,200401,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0101.npz
test_tgt_tanh_studentt3_0102,test,tgt_tanh_studentt3,tanh,student_t3,102,200402,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0102.npz
test_tgt_tanh_studentt3_0103,test,tgt_tanh_studentt3,tanh,student_t3,103,200403,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0103.npz
test_tgt_tanh_studentt3_0104,test,tgt_tanh_studentt3,tanh,student_t3,104,200404,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0104.npz
test_tgt_tanh_studentt3_0105,test,tgt_tanh_studentt3,tanh,student_t3,105,200405,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0105.npz
test_tgt_tanh_studentt3_0106,test,tgt_tanh_studentt3,tanh,student_t3,106,200406,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0106.npz
test_tgt_tanh_studentt3_0107,test,tgt_tanh_studentt3,tanh,student_t3,107,200407,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0107.npz
test_tgt_tanh_studentt3_0108,test,tgt_tanh_studentt3,tanh,student_t3,108,200408,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0108.npz
test_tgt_tanh_studentt3_0109,test,tgt_tanh_studentt3,tanh,student_t3,109,200409,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0109.npz
test_tgt_tanh_studentt3_0110,test,tgt_tanh_studentt3,tanh,student_t3,110,200410,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0110.npz
test_tgt_tanh_studentt3_0111,test,tgt_tanh_studentt3,tanh,student_t3,111,200411,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0111.npz
test_tgt_tanh_studentt3_0112,test,tgt_tanh_studentt3,tanh,student_t3,112,200412,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0112.npz
test_tgt_tanh_studentt3_0113,test,tgt_tanh_studentt3,tanh,student_t3,113,200413,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0113.npz
test_tgt_tanh_studentt3_0114,test,tgt_tanh_studentt3,tanh,student_t3,114,200414,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0114.npz
test_tgt_tanh_studentt3_0115,test,tgt_tanh_studentt3,tanh,student_t3,115,200415,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0115.npz
test_tgt_tanh_studentt3_0116,test,tgt_tanh_studentt3,tanh,student_t3,116,200416,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0116.npz
test_tgt_tanh_studentt3_0117,test,tgt_tanh_studentt3,tanh,student_t3,117,200417,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0117.npz
test_tgt_tanh_studentt3_0118,test,tgt_tanh_studentt3,tanh,student_t3,118,200418,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0118.npz
test_tgt_tanh_studentt3_0119,test,tgt_tanh_studentt3,tanh,student_t3,119,200419,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0119.npz
test_tgt_tanh_studentt3_0120,test,tgt_tanh_studentt3,tanh,student_t3,120,200420,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0120.npz
test_tgt_tanh_studentt3_0121,test,tgt_tanh_studentt3,tanh,student_t3,121,200421,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0121.npz
test_tgt_tanh_studentt3_0122,test,tgt_tanh_studentt3,tanh,student_t3,122,200422,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0122.npz
test_tgt_tanh_studentt3_0123,test,tgt_tanh_studentt3,tanh,student_t3,123,200423,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0123.npz
test_tgt_tanh_studentt3_0124,test,tgt_tanh_studentt3,tanh,student_t3,124,200424,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0124.npz
test_tgt_tanh_studentt3_0125,test,tgt_tanh_studentt3,tanh,student_t3,125,200425,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0125.npz
test_tgt_tanh_studentt3_0126,test,tgt_tanh_studentt3,tanh,student_t3,126,200426,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0126.npz
test_tgt_tanh_studentt3_0127,test,tgt_tanh_studentt3,tanh,student_t3,127,200427,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0127.npz
test_tgt_tanh_studentt3_0128,test,tgt_tanh_studentt3,tanh,student_t3,128,200428,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0128.npz
test_tgt_tanh_studentt3_0129,test,tgt_tanh_studentt3,tanh,student_t3,129,200429,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0129.npz
test_tgt_tanh_studentt3_0130,test,tgt_tanh_studentt3,tanh,student_t3,130,200430,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0130.npz
test_tgt_tanh_studentt3_0131,test,tgt_tanh_studentt3,tanh,student_t3,131,200431,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0131.npz
test_tgt_tanh_studentt3_0132,test,tgt_tanh_studentt3,tanh,student_t3,132,200432,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0132.npz
test_tgt_tanh_studentt3_0133,test,tgt_tanh_studentt3,tanh,student_t3,133,200433,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0133.npz
test_tgt_tanh_studentt3_0134,test,tgt_tanh_studentt3,tanh,student_t3,134,200434,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0134.npz
test_tgt_tanh_studentt3_0135,test,tgt_tanh_studentt3,tanh,student_t3,135,200435,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0135.npz
test_tgt_tanh_studentt3_0136,test,tgt_tanh_studentt3,tanh,student_t3,136,200436,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0136.npz
test_tgt_tanh_studentt3_0137,test,tgt_tanh_studentt3,tanh,student_t3,137,200437,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0137.npz
test_tgt_tanh_studentt3_0138,test,tgt_tanh_studentt3,tanh,student_t3,138,200438,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0138.npz
test_tgt_tanh_studentt3_0139,test,tgt_tanh_studentt3,tanh,student_t3,139,200439,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0139.npz
test_tgt_tanh_studentt3_0140,test,tgt_tanh_studentt3,tanh,student_t3,140,200440,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0140.npz
test_tgt_tanh_studentt3_0141,test,tgt_tanh_studentt3,tanh,student_t3,141,200441,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0141.npz
test_tgt_tanh_studentt3_0142,test,tgt_tanh_studentt3,tanh,student_t3,142,200442,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0142.npz
test_tgt_tanh_studentt3_0143,test,tgt_tanh_studentt3,tanh,student_t3,143,200443,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0143.npz
test_tgt_tanh_studentt3_0144,test,tgt_tanh_studentt3,tanh,student_t3,144,200444,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0144.npz
test_tgt_tanh_studentt3_0145,test,tgt_tanh_studentt3,tanh,student_t3,145,200445,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0145.npz
test_tgt_tanh_studentt3_0146,test,tgt_tanh_studentt3,tanh,student_t3,146,200446,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0146.npz
test_tgt_tanh_studentt3_0147,test,tgt_tanh_studentt3,tanh,student_t3,147,200447,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0147.npz
test_tgt_tanh_studentt3_0148,test,tgt_tanh_studentt3,tanh,student_t3,148,200448,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0148.npz
test_tgt_tanh_studentt3_0149,test,tgt_tanh_studentt3,tanh,student_t3,149,200449,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0149.npz
test_tgt_tanh_studentt3_0150,test,tgt_tanh_studentt3,tanh,student_t3,150,200450,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0150.npz
test_tgt_tanh_studentt3_0151,test,tgt_tanh_studentt3,tanh,student_t3,151,200451,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0151.npz
test_tgt_tanh_studentt3_0152,test,tgt_tanh_studentt3,tanh,student_t3,152,200452,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0152.npz
test_tgt_tanh_studentt3_0153,test,tgt_tanh_studentt3,tanh,student_t3,153,200453,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0153.npz
test_tgt_tanh_studentt3_0154,test,tgt_tanh_studentt3,tanh,student_t3,154,200454,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0154.npz
test_tgt_tanh_studentt3_0155,test,tgt_tanh_studentt3,tanh,student_t3,155,200455,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0155.npz
test_tgt_tanh_studentt3_0156,test,tgt_tanh_studentt3,tanh,student_t3,156,200456,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0156.npz
test_tgt_tanh_studentt3_0157,test,tgt_tanh_studentt3,tanh,student_t3,157,200457,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0157.npz
test_tgt_tanh_studentt3_0158,test,tgt_tanh_studentt3,tanh,student_t3,158,200458,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0158.npz
test_tgt_tanh_studentt3_0159,test,tgt_tanh_studentt3,tanh,student_t3,159,200459,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0159.npz
test_tgt_tanh_studentt3_0160,test,tgt_tanh_studentt3,tanh,student_t3,160,200460,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0160.npz
test_tgt_tanh_studentt3_0161,test,tgt_tanh_studentt3,tanh,student_t3,161,200461,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0161.npz
test_tgt_tanh_studentt3_0162,test,tgt_tanh_studentt3,tanh,student_t3,162,200462,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0162.npz
test_tgt_tanh_studentt3_0163,test,tgt_tanh_studentt3,tanh,student_t3,163,200463,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0163.npz
test_tgt_tanh_studentt3_0164,test,tgt_tanh_studentt3,tanh,student_t3,164,200464,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0164.npz
test_tgt_tanh_studentt3_0165,test,tgt_tanh_studentt3,tanh,student_t3,165,200465,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0165.npz
test_tgt_tanh_studentt3_0166,test,tgt_tanh_studentt3,tanh,student_t3,166,200466,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0166.npz
test_tgt_tanh_studentt3_0167,test,tgt_tanh_studentt3,tanh,student_t3,167,200467,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0167.npz
test_tgt_tanh_studentt3_0168,test,tgt_tanh_studentt3,tanh,student_t3,168,200468,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0168.npz
test_tgt_tanh_studentt3_0169,test,tgt_tanh_studentt3,tanh,student_t3,169,200469,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0169.npz
test_tgt_tanh_studentt3_0170,test,tgt_tanh_studentt3,tanh,student_t3,170,200470,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0170.npz
test_tgt_tanh_studentt3_0171,test,tgt_tanh_studentt3,tanh,student_t3,171,200471,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0171.npz
test_tgt_tanh_studentt3_0172,test,tgt_tanh_studentt3,tanh,student_t3,172,200472,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0172.npz
test_tgt_tanh_studentt3_0173,test,tgt_tanh_studentt3,tanh,student_t3,173,200473,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0173.npz
test_tgt_tanh_studentt3_0174,test,tgt_tanh_studentt3,tanh,student_t3,174,200474,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0174.npz
test_tgt_tanh_studentt3_0175,test,tgt_tanh_studentt3,tanh,student_t3,175,200475,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0175.npz
test_tgt_tanh_studentt3_0176,test,tgt_tanh_studentt3,tanh,student_t3,176,200476,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0176.npz
test_tgt_tanh_studentt3_0177,test,tgt_tanh_studentt3,tanh,student_t3,177,200477,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0177.npz
test_tgt_tanh_studentt3_0178,test,tgt_tanh_studentt3,tanh,student_t3,178,200478,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0178.npz
test_tgt_tanh_studentt3_0179,test,tgt_tanh_studentt3,tanh,student_t3,179,200479,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0179.npz
test_tgt_tanh_studentt3_0180,test,tgt_tanh_studentt3,tanh,student_t3,180,200480,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0180.npz
test_tgt_tanh_studentt3_0181,test,tgt_tanh_studentt3,tanh,student_t3,181,200481,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0181.npz
test_tgt_tanh_studentt3_0182,test,tgt_tanh_studentt3,tanh,student_t3,182,200482,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0182.npz
test_tgt_tanh_studentt3_0183,test,tgt_tanh_studentt3,tanh,student_t3,183,200483,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0183.npz
test_tgt_tanh_studentt3_0184,test,tgt_tanh_studentt3,tanh,student_t3,184,200484,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0184.npz
test_tgt_tanh_studentt3_0185,test,tgt_tanh_studentt3,tanh,student_t3,185,200485,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0185.npz
test_tgt_tanh_studentt3_0186,test,tgt_tanh_studentt3,tanh,student_t3,186,200486,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0186.npz
test_tgt_tanh_studentt3_0187,test,tgt_tanh_studentt3,tanh,student_t3,187,200487,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0187.npz
test_tgt_tanh_studentt3_0188,test,tgt_tanh_studentt3,tanh,student_t3,188,200488,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0188.npz
test_tgt_tanh_studentt3_0189,test,tgt_tanh_studentt3,tanh,student_t3,189,200489,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0189.npz
test_tgt_tanh_studentt3_0190,test,tgt_tanh_studentt3,tanh,student_t3,190,200490,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0190.npz
test_tgt_tanh_studentt3_0191,test,tgt_tanh_studentt3,tanh,student_t3,191,200491,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0191.npz
test_tgt_tanh_studentt3_0192,test,tgt_tanh_studentt3,tanh,student_t3,192,200492,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0192.npz
test_tgt_tanh_studentt3_0193,test,tgt_tanh_studentt3,tanh,student_t3,193,200493,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0193.npz
test_tgt_tanh_studentt3_0194,test,tgt_tanh_studentt3,tanh,student_t3,194,200494,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0194.npz
test_tgt_tanh_studentt3_0195,test,tgt_tanh_studentt3,tanh,student_t3,195,200495,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0195.npz
test_tgt_tanh_studentt3_0196,test,tgt_tanh_studentt3,tanh,student_t3,196,200496,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0196.npz
test_tgt_tanh_studentt3_0197,test,tgt_tanh_studentt3,tanh,student_t3,197,200497,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0197.npz
test_tgt_tanh_studentt3_0198,test,tgt_tanh_studentt3,tanh,student_t3,198,200498,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0198.npz
test_tgt_tanh_studentt3_0199,test,tgt_tanh_studentt3,tanh,student_t3,199,200499,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0199.npz
test_tgt_tanh_studentt3_0200,test,tgt_tanh_studentt3,tanh,student_t3,200,200500,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0200.npz
test_tgt_tanh_studentt3_0201,test,tgt_tanh_studentt3,tanh,student_t3,201,200501,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0201.npz
test_tgt_tanh_studentt3_0202,test,tgt_tanh_studentt3,tanh,student_t3,202,200502,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0202.npz
test_tgt_tanh_studentt3_0203,test,tgt_tanh_studentt3,tanh,student_t3,203,200503,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0203.npz
test_tgt_tanh_studentt3_0204,test,tgt_tanh_studentt3,tanh,student_t3,204,200504,1.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0204.npz
test_tgt_tanh_studentt3_0205,test,tgt_tanh_studentt3,tanh,student_t3,205,200505,0.0,1000,10,data/tasks/test_tgt_tanh_studentt3_0205.npz
test_tgt_tanh_studentt3_0206,test,tgt_tanh_studentt3,tanh,student_t3,206,200506,0.25,1000,10,data/tasks/test_tgt_tanh_studentt3_0206.npz
test_tgt_tanh_studentt3_0207,test,tgt_tanh_studentt3,tanh,student_t3,207,200507,0.5,1000,10,data/tasks/test_tgt_tanh_studentt3_0207.npz
test_tgt_tanh_studentt3_0208,test,tgt_tanh_studentt3,tanh,student_t3,208,200508,0.75,1000,10,data/tasks/test_tgt_tanh_studentt3_0208.npz
